PK,Shipment ID,Indicator,Sent to EBS,Utilization,Weight Utilization,Volume Utilization,EBS Trip,Service Provider Name,Destination Location Name,State,Mode,Equipment,Stops,Total Gross Weight,Total Gross Volume,Loaded Distance,Total Actual Cost,Planned Cost,Start Time,Pull Target Time,City,Destination Postal Code,End Time,Source Location ID,Source Location Name,Destination Location ID,Status,Service Provider ID,Total Ship Unit Count,Update User,Last Update Time,Number of Order Releases,Domain Name
CLP.1057807,1057807,G,,/images/icons/system/10_percent.gif,0.14,0.01,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,1438.43,8.2,225.5,712.35,712.35,2015-10-23 04:41 America/Chicago,,SEARCY,72143-6914,2015-10-26 07:30 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,55,CLP.INTEGRATION,2015-10-23 15:04 EST5EDT,8,CLP
CLP.1093201,1093201,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0.01,20401277,CLOPAY TRUCK,"DALE BRYAN,UNION CITY,TN,USA",TN,TRUCK,BOXTRUCK,5,494.95,9.81,167.9,573.18,573.18,2017-03-08 12:20 America/Chicago,,UNION CITY,38261-5541,2017-03-08 12:20 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6128-6801,SECURE RESOURCES_ACCEPTED,CAR-200710,63,CLP.INTEGRATION,2017-03-08 13:43 EST5EDT,9,CLP
CLP.1069924,1069924,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.01,0,20072530,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,94.6,0,170.8,501.27,501.27,2016-04-21 09:57 America/Chicago,,GREENVILLE,38701-7737,2016-04-21 09:57 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,76,CLP.INTEGRATION,2016-04-21 11:15 EST5EDT,6,CLP
CLP.1060725,1060725,G,,/images/icons/system/10_percent.gif,0.12,0.01,19935433,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,4,1183.22,10.48,171.9,530.45,533.33,2015-12-02 15:40 America/Chicago,,NEWBERN,38059-1240,2015-12-03 10:29 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,26,CLP.INTEGRATION,2015-12-02 17:00 EST5EDT,10,CLP
CLP.1060332,1060332,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.02,19929437,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,915.64,16.77,120.3,495.64,495.64,2015-11-25 11:25 America/Chicago,,SEARCY,72143-6914,2015-11-25 14:21 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,41,CLP.INTEGRATION,2015-11-25 14:01 EST5EDT,7,CLP
CLP.1070031,1070031,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0,,CLOPAY TRUCK,"HOME DEPOT,MOUNTAIN H,AR,USA",AR,TRUCK,BOXTRUCK,4,1602.25,3.3,285.9,743.23,743.23,2016-04-22 05:16 America/Chicago,,MOUNTAIN HOME,72653-9082,2016-04-25 07:30 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1007-43789,SECURE RESOURCES_ACCEPTED,CAR-200710,106,CLP.INTEGRATION,2016-04-22 13:40 EST5EDT,10,CLP
CLP.1060050,1060050,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.24,0.06,19923376,CLOPAY TRUCK,"R&B GARAGE,BROWNSVILL,TN,USA",TN,TRUCK,BOXTRUCK,2,2411.42,59.87,47.9,197.34,197.34,2015-11-19 18:01 America/Chicago,,BROWNSVILLE,38012-3512,2015-11-20 07:35 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-35049-27707,SECURE RESOURCES_ACCEPTED,CAR-200710,3,CLP.INTEGRATION,2015-11-19 19:50 EST5EDT,2,CLP
CLP.1069535,1069535,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.17,0.01,,CLOPAY TRUCK,"CIMARRON L,BENTON,AR,USA",AR,TRUCK,BOXTRUCK,5,1678.57,12.21,279.6,666.64,666.64,2016-04-15 04:53 America/Chicago,,BENTON,72015-2908,2016-04-18 09:13 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1001-1086,SECURE RESOURCES_ACCEPTED,CAR-200710,91,CLP.INTEGRATION,2016-04-15 13:38 EST5EDT,11,CLP
CLP.1058272,1058272,G,,/images/icons/system/10_percent.gif,0.05,0.01,,CLOPAY TRUCK,"DUGUARD & ,VARDAMAN,MS,USA",MS,TRUCK,BOXTRUCK,6,529.73,10.78,343.7,985.3,985.3,2015-10-29 04:48 America/Chicago,,VARDAMAN,38878,2015-10-30 14:13 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-337787-125466,SECURE RESOURCES_ACCEPTED,CAR-200710,48,CLP.INTEGRATION,2015-10-29 17:33 EST5EDT,7,CLP
CLP.1093650,1093650,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.01,20407485,CLOPAY TRUCK,"GARAGE DOO,MC KENZIE,TN,USA",TN,TRUCK,BOXTRUCK,3,796.07,11.23,117.1,466.17,466.17,2017-03-15 11:00 America/Chicago,,MC KENZIE,38201-5325,2017-03-15 11:00 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-52956-47293,SECURE RESOURCES_ACCEPTED,CAR-200710,36,CLP.INTEGRATION,2017-03-15 13:38 EST5EDT,7,CLP
CLP.1060053,1060053,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0.01,19923395,CLOPAY TRUCK,"LINDALE GA,AMORY,MS,USA",MS,TRUCK,BOXTRUCK,3,492.56,8.19,143.8,582.57,582.57,2015-11-19 18:18 America/Chicago,,AMORY,38821-3911,2015-11-20 08:55 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-820845-249240,SECURE RESOURCES_ACCEPTED,CAR-200710,11,CLP.INTEGRATION,2015-11-19 19:51 EST5EDT,8,CLP
CLP.1060166,1060166,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.25,0.03,19924320,CLOPAY TRUCK,"ELITE OVER,LAFE,AR,USA",AR,TRUCK,BOXTRUCK,3,2483.21,29.86,117.3,475.45,475.45,2015-11-20 14:59 America/Chicago,,LAFE,72436-9708,2015-11-23 08:42 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2523839-261982,SECURE RESOURCES_ACCEPTED,CAR-200710,6,CLP.INTEGRATION,2015-11-20 16:11 EST5EDT,2,CLP
CLP.1102982,1102982,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.02,,CLOPAY TRUCK,"MITCHELL O,SAVANNAH,TN,USA",TN,TRUCK,BOXTRUCK,4,954.37,17.26,230.8,603.16,603.16,2017-07-13 04:28 America/Chicago,,SAVANNAH,38372,2017-07-14 12:10 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-20345-307899,SECURE RESOURCES_ACCEPTED,CAR-200710,34,CLP.NBROOKS,2017-07-13 14:35 EST5EDT,9,CLP
CLP.1102449,1102449,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.11,0.01,20523734,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,1140.74,12.8,170.8,624.03,624.03,2017-07-06 14:42 America/Chicago,,GREENVILLE,38701-7737,2017-07-06 14:42 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,76,CLP.INTEGRATION,2017-07-06 17:39 EST5EDT,7,CLP
CLP.1101981,1101981,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,354.7,0,170.8,624.03,624.03,2017-06-29 04:17 America/Chicago,,GREENVILLE,38701-7737,2017-06-30 09:15 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,57,CLP.NBROOKS,2017-06-29 15:10 EST5EDT,8,CLP
CLP.1104904,1104904,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0,20556378,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,476.87,4.08,207,598.96,598.96,2017-08-04 12:27 America/Chicago,,SEARCY,72143-6914,2017-08-04 12:27 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,87,CLP.INTEGRATION,2017-08-04 14:14 EST5EDT,9,CLP
CLP.1104872,1104872,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0,20556112,CLOPAY TRUCK,"CLASSIC DO,CLEVELAND,MS,USA",MS,TRUCK,BOXTRUCK,5,567.04,1.48,345.6,868.52,918.12,2017-08-04 09:33 America/Chicago,,CLEVELAND,38732-3205,2017-08-04 09:33 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-30273-22944,SECURE RESOURCES_ACCEPTED,CAR-200710,60,CLP.INTEGRATION,2017-08-04 12:12 EST5EDT,9,CLP
CLP.1102099,1102099,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,156.34,1.64,151.9,498.13,498.13,2017-06-30 06:14 America/Chicago,,SEARCY,72143-6914,2017-07-03 09:13 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,25,CLP.NBROOKS,2017-06-30 13:42 EST5EDT,5,CLP
CLP.1064823,1064823,G,,/images/icons/system/10_percent.gif,0.11,0.01,,CLOPAY TRUCK,"CLASSIC DO,CLEVELAND,MS,USA",MS,TRUCK,BOXTRUCK,3,1073.83,12.87,212.1,702.67,702.46,2016-02-04 03:51 America/Chicago,,CLEVELAND,38732-3205,2016-02-05 08:44 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-30273-22944,SECURE RESOURCES_ACCEPTED,CAR-200710,37,CLP.INTEGRATION,2016-02-04 14:20 EST5EDT,8,CLP
CLP.1102570,1102570,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0.03,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,1551.04,25.33,186,560.53,561.63,2017-07-07 02:55 America/Chicago,,SEARCY,72143-6914,2017-07-10 08:30 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,114,CLP.NBROOKS,2017-07-07 15:06 EST5EDT,9,CLP
CLP.1106340,1106340,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0.01,20577240,CLOPAY TRUCK,"LINDALE GA,AMORY,MS,USA",MS,TRUCK,BOXTRUCK,4,343.86,12.13,365.2,922.69,898.72,2017-08-23 15:31 America/Chicago,,AMORY,38821-3911,2017-08-23 15:31 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-820845-249240,SECURE RESOURCES_ACCEPTED,CAR-200710,47,CLP.INTEGRATION,2017-08-23 17:02 EST5EDT,11,CLP
CLP.1061869,1061869,G,,/images/icons/system/20_percent.gif,0.18,0.07,19952668,CLOPAY TRUCK,"ALLIED BUI,WYNNE,AR,USA",AR,TRUCK,BOXTRUCK,3,1841.75,68.77,157.4,453.4,453.61,2015-12-16 15:46 America/Chicago,,WYNNE,72396-4027,2015-12-17 09:09 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-5440-144594,SECURE RESOURCES_ACCEPTED,CAR-200710,3,CLP.INTEGRATION,2015-12-16 18:11 EST5EDT,3,CLP
CLP.1096462,1096462,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.07,0.02,20442630,CLOPAY TRUCK,"GEROLD'S G,PARIS,TN,USA",TN,TRUCK,BOXTRUCK,5,696.66,18.89,296.8,873.13,873.13,2017-04-19 18:27 America/Chicago,,PARIS,38242-6777,2017-04-19 18:27 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-63332-59893,SECURE RESOURCES_ACCEPTED,CAR-200710,37,CLP.INTEGRATION,2017-04-19 20:57 EST5EDT,5,CLP
CLP.1061935,1061935,G,,/images/icons/system/10_percent.gif,0.07,0.01,19953674,CLOPAY TRUCK,"MOORE'S FE,PONTOTOC,MS,USA",MS,TRUCK,BOXTRUCK,5,661.2,6.61,263.9,753.34,750.46,2015-12-17 13:43 America/Chicago,,PONTOTOC,38863-3103,2015-12-18 12:13 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-44592-39396,SECURE RESOURCES_ACCEPTED,CAR-200710,37,CLP.INTEGRATION,2015-12-17 16:37 EST5EDT,10,CLP
CLP.1095632,1095632,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0,20429468,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,475.76,2,170.8,705.87,705.87,2017-04-06 13:17 America/Chicago,,GREENVILLE,38701-7737,2017-04-06 13:17 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,70,CLP.INTEGRATION,2017-04-06 16:08 EST5EDT,11,CLP
CLP.1121959,1121959,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.09,20780274,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,4,2768.21,276.66,200.9,564.11,564.11,2018-03-08 15:17 America/Chicago,,LEXINGTON,38351-7345,2018-03-08 15:17 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,61,CLP.INTEGRATION,2018-03-08 16:40 EST5EDT,8,CLP
CLP.1104217,1104217,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.17,0.02,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,1725.1,20.51,120.3,440.3,440.3,2017-07-28 04:07 America/Chicago,,SEARCY,72143-6914,2017-07-31 07:55 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,100,CLP.NBROOKS,2017-07-28 14:36 EST5EDT,14,CLP
CLP.1062547,1062547,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,19964475,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,1.05,0,120.3,495.64,495.64,2015-12-30 11:13 America/Chicago,,SEARCY,72143-6914,2015-12-30 14:09 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,12,CLP.INTEGRATION,2015-12-30 14:12 EST5EDT,2,CLP
CLP.1095909,1095909,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20433628,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,178.34,3.43,170.8,705.87,705.87,2017-04-11 12:18 America/Chicago,,GREENVILLE,38701-7737,2017-04-11 12:18 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,37,CLP.INTEGRATION,2017-04-11 15:03 EST5EDT,7,CLP
CLP.1104696,1104696,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.19,0.03,20553198,CLOPAY TRUCK,"GARAGE DOO,MC KENZIE,TN,USA",TN,TRUCK,BOXTRUCK,4,1858.01,30.09,179.2,525.76,525.76,2017-08-02 11:31 America/Chicago,,MC KENZIE,38201-5325,2017-08-02 11:31 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-52956-47293,SECURE RESOURCES_ACCEPTED,CAR-200710,17,CLP.INTEGRATION,2017-08-02 13:23 EST5EDT,8,CLP
CLP.1062030,1062030,G,,/images/icons/system/10_percent.gif,0.11,0.02,19955882,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,1103.33,19.92,227.3,716.06,716.06,2015-12-18 15:19 America/Chicago,,SEARCY,72143-6914,2015-12-21 10:40 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,99,CLP.INTEGRATION,2015-12-18 17:38 EST5EDT,14,CLP
CLP.1096119,1096119,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,20436424,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,435.03,3.77,207,677.51,677.51,2017-04-13 12:09 America/Chicago,,SEARCY,72143-6914,2017-04-13 12:09 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,77,CLP.INTEGRATION,2017-04-13 14:03 EST5EDT,6,CLP
CLP.1121490,1121490,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.1,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,3329.53,332.85,170.8,647.9,647.9,2018-03-02 12:20 America/Chicago,3/2/2018 14:25,GREENVILLE,38701-7737,2018-03-05 07:57 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,34,CLP.ADMIN,2018-03-02 13:22 EST5EDT,9,CLP
CLP.1062239,1062239,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.13,0.01,19958885,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,4,1304.8,14.23,308.7,986.53,986.53,2015-12-22 13:19 America/Chicago,,GREENVILLE,38701-7737,2015-12-23 08:43 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,121,CLP.INTEGRATION,2015-12-22 16:10 EST5EDT,13,CLP
CLP.1122104,1122104,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0.05,20782083,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,1627.56,162.71,120.3,457.14,457.14,2018-03-09 18:48 America/Chicago,,SEARCY,72143-6914,2018-03-09 18:48 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,23,CLP.INTEGRATION,2018-03-09 21:12 EST5EDT,3,CLP
CLP.1062481,1062481,G,,/images/icons/system/10_percent.gif,0.13,0.01,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,1340.61,9.15,228.1,717.71,717.71,2015-12-29 04:41 America/Chicago,,SEARCY,72143-6914,2015-12-30 10:39 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,69,CLP.INTEGRATION,2015-12-29 15:50 EST5EDT,10,CLP
CLP.1059931,1059931,G,,/images/icons/system/20_percent.gif,0.16,0.01,19921666,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,5,1584.23,13.12,373.4,1017.02,1018.46,2015-11-18 15:39 America/Chicago,,SEARCY,72143-6914,2015-11-19 12:16 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,73,CLP.INTEGRATION,2015-11-18 17:15 EST5EDT,13,CLP
CLP.1060242,1060242,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.07,0,19925830,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,664.32,3.8,170.8,702.46,702.46,2015-11-23 14:25 America/Chicago,,GREENVILLE,38701-7737,2015-11-24 08:43 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,99,CLP.INTEGRATION,2015-11-23 17:23 EST5EDT,8,CLP
CLP.1064899,1064899,G,,/images/icons/system/10_percent.gif,0.11,0.02,,CLOPAY TRUCK,"HARRIS DOO,NEWPORT,AR,USA",AR,TRUCK,BOXTRUCK,5,1130.8,22.59,269.4,771.88,724.09,2016-02-05 04:40 America/Chicago,,NEWPORT,72112-2441,2016-02-08 08:45 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-775841-143687,SECURE RESOURCES_ACCEPTED,CAR-200710,34,CLP.INTEGRATION,2016-02-05 12:40 EST5EDT,10,CLP
CLP.1094971,1094971,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.19,0.03,20421335,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,4,1918.59,27.98,190.5,571.53,571.32,2017-03-29 14:47 America/Chicago,,NEWBERN,38059-1240,2017-03-29 14:47 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,57,CLP.INTEGRATION,2017-03-29 16:20 EST5EDT,15,CLP
CLP.1064092,1064092,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0,,CLOPAY TRUCK,"HARRIS DOO,NEWPORT,AR,USA",AR,TRUCK,BOXTRUCK,4,344.53,3.61,254.2,740.57,740.16,2016-01-25 08:13 America/Chicago,,NEWPORT,72112-2441,2016-01-25 13:58 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-775841-143687,SECURE RESOURCES_ACCEPTED,CAR-200710,68,CLP.INTEGRATION,2016-01-25 09:24 EST5EDT,11,CLP
CLP.1095726,1095726,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0,20430700,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,294.22,2.1,120.3,498.04,498.04,2017-04-07 12:22 America/Chicago,,SEARCY,72143-6914,2017-04-07 12:22 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,53,CLP.INTEGRATION,2017-04-07 15:03 EST5EDT,7,CLP
CLP.1095538,1095538,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0.03,20428355,CLOPAY TRUCK,"TMS CUSTOM,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,4,503.72,25.31,227.3,669.23,669.65,2017-04-05 14:48 America/Chicago,,LEXINGTON,38351,2017-04-05 14:48 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2211841-304498,SECURE RESOURCES_ACCEPTED,CAR-200710,16,CLP.INTEGRATION,2017-04-05 17:48 EST5EDT,3,CLP
CLP.1096000,1096000,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.01,20434895,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,3,951.46,12.47,156.5,501.15,501.15,2017-04-12 11:19 America/Chicago,,NEWBERN,38059-1240,2017-04-12 11:19 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,24,CLP.INTEGRATION,2017-04-12 12:47 EST5EDT,8,CLP
CLP.1095053,1095053,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0.01,20422470,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,199.81,8.4,170.8,705.87,705.87,2017-03-30 12:34 America/Chicago,,GREENVILLE,38701-7737,2017-03-30 12:34 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,11,CLP.INTEGRATION,2017-03-30 15:05 EST5EDT,2,CLP
CLP.1095146,1095146,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.15,0.01,20423770,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,1496.42,14.59,120.3,498.04,498.04,2017-03-31 12:23 America/Chicago,,SEARCY,72143-6914,2017-03-31 12:23 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,55,CLP.INTEGRATION,2017-03-31 15:26 EST5EDT,7,CLP
CLP.1105342,1105342,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.02,20562766,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,4,847.14,19.29,170.5,487.7,487.7,2017-08-10 14:31 America/Chicago,,LEXINGTON,38351-7345,2017-08-10 14:31 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,31,CLP.INTEGRATION,2017-08-10 18:56 EST5EDT,10,CLP
CLP.1105419,1105419,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,22.8,0,338.2,839.06,839.6,2017-08-11 01:33 America/Chicago,,SEARCY,72143-6914,2017-08-14 09:53 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,69,CLP.NBROOKS,2017-08-11 14:42 EST5EDT,8,CLP
CLP.1105774,1105774,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.15,0.02,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,5,1475.47,18.93,196.7,671.43,671.43,2017-08-16 05:06 America/Chicago,,GREENVILLE,38701-7737,2017-08-17 12:05 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,142,CLP.NBROOKS,2017-08-16 16:48 EST5EDT,11,CLP
CLP.1105982,1105982,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.01,0,20572261,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,141.4,0,120.3,440.3,440.3,2017-08-18 14:36 America/Chicago,,SEARCY,72143-6914,2017-08-18 14:36 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,37,CLP.INTEGRATION,2017-08-18 16:59 EST5EDT,6,CLP
